symbol,pattern,detector,entry_date,entry_price,stop_loss,target_price,exit_date,exit_price,exit_reason,pnl_pct,days_held,max_gain_pct,max_drawdown_pct,rs_rating,volume_ratio,num_contractions,proximity_score,spy_above_200ma,spy_distance_from_200ma
VZ,VCP,v3,2024-09-09,39.36309814453125,36.60768127441406,0,2024-12-30,37.049198150634766,open,-5.8783482575493275,78,6.314687776181249,6.35370289990634,74.97018514699465,1.5627216403586108,3,100.0,True,6.718146520019559
ADBE,VCP,v3,2021-06-10,535.52001953125,498.0336181640625,0,2021-09-20,640.1860046386719,trailing_stop,19.544738065822045,70,25.836566385075837,1.077461032418657,70.79749349157976,1.58559145820696,2,97.5,True,12.845902739738117
ADBE,VCP,v3,2023-05-26,415.3900146484375,386.3127136230469,0,2023-06-20,492.8029907226562,trailing_stop,18.636214965286698,15,24.880226279249165,1.1290599860412152,83.54545944868028,2.568447337911353,2,100.0,True,6.450207776649792
NEE,VCP,v3,2021-01-06,69.01648712158203,64.18533302307128,0,2021-01-27,73.30680809827825,trailing_stop,6.216371124682472,14,11.806706447034182,0.0,73.07915777693569,1.699610601156312,2,100.0,True,15.813924946918972
INTC,VCP,v3,2020-03-13,48.248695373535156,44.871286697387696,0,2020-03-16,44.871286697387696,stop,-6.999999999999999,1,0.0,19.841992403377056,86.02310173672501,1.750648102553154,2,90.0,False,-11.08242719500853
INTC,VCP,v3,2023-09-07,37.551944732666016,34.92330860137939,0,2023-09-20,34.92330860137939,stop,-7.000000000000013,9,4.950216476488744,9.298066789559176,90.12055849638578,1.8707405970260347,2,95.0,True,7.4590583479119825
WFC,VCP,v3,2021-10-15,43.53739929199219,40.48978134155273,0,2021-11-09,44.94259354115093,trailing_stop,3.2275567029958,17,8.660586003153474,0.4960994215661544,90.59800690352391,2.2010633092386893,2,90.0,True,7.7353525563669425
WFC,VCP,v3,2022-01-04,47.65325164794922,44.31752403259277,0,2022-01-19,50.52284106485675,trailing_stop,6.021812400352798,10,11.60190778984506,1.4217939298765687,82.63110737122273,1.8131171064676639,2,100.0,True,9.68558809670047
WFC,VCP,v3,2022-11-04,43.21544647216797,40.19036521911621,0,2022-12-06,40.19036521911621,stop,-7.0000000000000036,21,3.465995469902128,8.729126398387399,84.39007473041428,1.51107727185788,2,90.0,False,-7.258730591522931
WFC,VCP,v3,2024-10-14,60.489437103271484,56.255176506042474,0,2024-11-06,68.6602829926463,trailing_stop,13.507888783003585,17,19.48198819263535,0.0,74.65200607257334,1.7425664404867682,2,90.0,True,11.458607135335292
PM,VCP,v3,2022-12-01,88.93628692626953,82.71074684143066,0,2023-03-17,82.71074684143066,stop,-7.000000000000002,72,4.397880071749095,7.631296691048591,82.73248299750998,1.7251182275774675,2,100.0,True,1.3862929423336594
TXN,VCP,v3,2020-02-05,112.4209976196289,104.55152778625488,0,2020-02-24,104.55152778625488,stop,-7.000000000000002,12,1.4044064391768922,8.449107089166104,72.00766842020707,1.5597041235837081,3,100.0,True,11.248185791285922
TXN,VCP,v3,2021-01-28,146.81639099121094,136.53924362182616,0,2021-02-22,150.74404172854653,trailing_stop,2.6752126999026444,16,8.079171263055416,2.4909513443498223,81.52412816200987,1.6208708526086897,2,90.0,True,13.833758008265
TXN,VCP,v3,2021-03-09,148.69293212890625,138.2844268798828,0,2021-03-26,156.6063095453177,trailing_stop,5.321959358196747,13,10.865220377049212,0.6163338485500625,77.10173212967597,1.6277880921621135,2,90.0,True,11.99570209404501
TXN,VCP,v3,2023-02-01,167.45523071289062,155.73336456298827,0,2023-02-22,155.73336456298827,stop,-7.000000000000006,14,1.839631671347534,7.325644993561442,77.46087453060053,1.5002672826165206,2,97.5,True,4.903866327716346
TXN,VCP,v3,2024-08-21,200.49757385253906,186.46274368286132,0,2024-10-22,186.46274368286132,stop,-7.000000000000006,43,3.018679028187088,7.448288427696078,75.07130969003504,1.5390153167972225,2,100.0,True,11.013758466924068
TXN,VCP,v3,2024-10-24,198.8040771484375,184.88779174804685,0,2024-12-10,184.88779174804685,stop,-7.0000000000000115,32,7.371854153243292,7.706681713717058,73.57904649833273,1.725885746300561,2,90.0,True,9.537488866500174
NKE,VCP,v3,2020-08-10,98.37137603759766,91.48537971496582,0,2020-09-04,104.32217548860997,trailing_stop,6.049320128182321,19,11.630863292823502,1.9258418678357827,76.3642733020266,1.8615400653991123,4,100.0,True,10.722218614070995
NKE,VCP,v3,2021-06-25,145.2395477294922,135.07277938842773,0,2021-08-19,155.8829333909337,trailing_stop,7.32815946333346,38,12.977009961403652,1.839979650634957,75.19008194776359,6.373325923439234,3,100.0,True,12.677984112265788
RTX,VCP,v3,2022-02-24,86.55211639404297,80.49346824645995,0,2022-03-03,91.02711900920639,trailing_stop,5.170298314590278,5,10.70557717325293,0.0530482025584173,86.89779665194732,1.6798535356859539,3,85.0,False,-3.2861496842906326
ORCL,VCP,v3,2021-02-22,60.345481872558594,56.121298141479485,0,2021-03-05,63.794887392245535,trailing_stop,5.716095741801539,9,11.280100780843734,0.6206092198816944,72.47845358905587,1.973508246111613,2,100.0,True,13.72820902593175
ORCL,VCP,v3,2024-03-12,125.24169921875,116.47478027343749,0,2024-04-18,116.47478027343749,stop,-7.000000000000009,26,4.100677215296791,8.990611526281098,71.86761302813483,5.51756509180993,3,100.0,True,14.051357768209293
ORCL,VCP,v3,2024-06-12,138.29519653320312,128.6145327758789,0,2024-08-05,128.6145327758789,stop,-7.000000000000004,36,4.718512993474621,9.518734487996257,77.72361364522094,5.364900046965994,2,90.0,True,13.198588571846418
BA,VCP,v3,2023-07-26,232.8000030517578,216.50400283813474,0,2023-08-25,216.50400283813474,stop,-7.0000000000000115,22,4.424399878322957,8.556700132223174,83.87540988000231,4.429351245183015,3,100.0,True,13.038898351523853
BA,VCP,v3,2023-08-25,223.41000366210938,207.7713034057617,0,2023-09-13,207.7713034057617,stop,-7.000000000000009,12,3.473431976919144,7.0095355648415545,81.06844961654943,2.2746926698188465,2,100.0,True,6.912745112845947
AMGN,VCP,v3,2020-08-25,210.6310577392578,195.88688369750975,0,2020-10-19,195.88688369750975,stop,-7.000000000000011,38,4.769941383884559,7.3362279579250425,70.87814394503015,2.7541352314393923,2,100.0,True,12.759863204030426
AMGN,VCP,v3,2022-02-08,212.2720184326172,197.41297714233397,0,2022-02-14,197.41297714233397,stop,-7.000000000000006,4,0.012444783775988306,7.574900836904532,73.81915854265864,2.763883950324628,2,100.0,True,2.14972296964485
GE,VCP,v3,2020-01-02,57.897735595703125,53.844894104003906,0,2020-01-31,59.936052181804925,trailing_stop,3.5205462962062257,20,8.968996101269715,4.861676704862641,84.82308465531798,1.5727380316352129,2,90.0,True,10.509929717752449
GE,VCP,v3,2023-10-24,89.61973571777344,83.3463542175293,0,2024-03-05,124.59297180175781,time,39.024033940604966,90,42.80215593407865,6.944215182911606,91.05432206286372,2.9509519202076904,2,90.0,True,0.8108693918315819
GE,VCP,v3,2024-07-23,170.68971252441406,158.74143264770507,0,2024-08-02,158.74143264770507,stop,-7.000000000000006,8,1.5872104357659524,7.930234063471439,91.48385520031182,2.7493281484141825,2,90.0,True,12.457052131829423
CAT,VCP,v3,2022-01-13,210.72433471679688,195.97363128662107,0,2022-01-24,195.97363128662107,stop,-7.000000000000011,6,1.7291062966555957,8.518618779489401,71.50033769120743,1.597089015291801,3,100.0,True,6.024249471233174
CAT,VCP,v3,2022-03-08,195.8891143798828,182.176876373291,0,2022-04-05,201.2038101107706,trailing_stop,2.713114379894095,20,8.11906776830957,1.2142857277374948,74.85607908017468,2.3198613450545422,2,90.0,False,-6.195391744061954
GS,VCP,v3,2021-10-15,366.80364990234375,341.12739440917966,0,2021-11-30,341.12739440917966,stop,-7.000000000000008,31,4.947421800237124,7.094834710025347,90.44780502360197,2.6468063877168886,2,100.0,True,7.7353525563669425
GS,VCP,v3,2024-03-21,400.62823486328125,372.5842584228515,0,2024-06-11,433.74299565758,trailing_stop,8.265708183448316,56,13.963903350998235,6.4272021812265185,73.60577716083134,1.918199824053456,2,100.0,True,14.715018186265723
MS,VCP,v3,2020-11-09,47.75788879394531,44.41483657836914,0,2020-12-14,52.99105336576384,trailing_stop,10.957696631853587,24,16.797575401951143,1.9992749472298872,76.0543825264675,1.8599692134137695,2,100.0,True,14.058450370293588
BLK,VCP,v3,2021-10-14,807.4594116210938,750.9372528076171,0,2021-11-17,836.4027334506214,trailing_stop,3.5844924726828937,24,9.036307865982003,0.0,75.53677921184874,1.6526339625748812,2,90.0,True,7.0212457371920864
BLK,VCP,v3,2022-11-10,705.3818969726562,656.0051641845703,0,2022-11-30,656.0051641845703,stop,-7.000000000000004,13,3.4008740633645824,8.75482745530216,81.98742001439014,2.0190424362085135,2,90.0,False,-2.5051833139828985
AXP,VCP,v3,2021-10-22,177.92294311523438,165.46833709716796,0,2021-10-28,165.46833709716796,stop,-7.000000000000004,4,0.06949807225187421,7.51550330762329,90.46532693499965,1.7105733022146248,2,90.0,True,8.949614591872152
AXP,VCP,v3,2022-01-25,165.04994201660156,153.49644607543945,0,2022-02-23,180.74593498537175,trailing_stop,9.509844582187979,20,15.27352061282945,1.929416384823256,80.87695755881816,3.1559594772604505,2,90.0,False,-1.185044176380125
AXP,VCP,v3,2022-03-18,181.8400115966797,169.1112107849121,0,2022-04-12,169.1112107849121,stop,-7.0000000000000115,17,1.9033107065515154,8.134481446872584,90.10820027348265,1.8419955003918198,2,90.0,True,0.35384827470432073
AXP,VCP,v3,2023-01-27,166.57672119140625,154.9163507080078,0,2023-03-13,154.9163507080078,stop,-7.000000000000009,30,5.710662304401607,8.641382874040032,79.29966480132872,4.832701048069792,3,100.0,True,3.4847767856170457
AXP,VCP,v3,2023-03-14,158.45626831054688,147.36432952880858,0,2023-05-03,147.36432952880858,stop,-7.000000000000008,35,1.9870461766308338,7.020633554747195,76.43784457828612,1.5045566654650715,2,90.0,True,0.16812837523941473
LMT,VCP,v3,2020-03-04,346.4044494628906,322.1561380004883,0,2020-03-06,322.1561380004883,stop,-6.999999999999999,2,0.0,8.350114933107053,77.04782541712233,1.5253874836603276,3,100.0,True,3.2979498016432935
LMT,VCP,v3,2022-01-25,350.3246765136719,325.80194915771483,0,2022-03-01,396.86263297857255,trailing_stop,13.284235905969494,24,19.24656411154684,2.2858025426047797,81.89325718246847,1.921676467071726,3,92.5,False,-1.185044176380125
AMD,VCP,v3,2020-07-22,61.790000915527344,57.464700851440426,0,2020-07-24,66.44300231933593,trailing_stop,7.530346876300702,2,13.189838817158641,5.114095809339965,91.20775159691145,2.4694525391624462,3,100.0,True,8.682848113151891
GILD,VCP,v3,2022-09-07,57.55110168457031,53.52252456665039,0,2022-10-28,67.94137115981876,trailing_stop,18.053988839685616,37,24.267356673353284,4.079520380048489,82.39462132037401,1.5717960364994465,2,100.0,False,-6.432903133770844
ISRG,VCP,v3,2021-01-13,270.48333740234375,251.54950378417968,0,2021-01-22,251.54950378417968,stop,-7.0000000000000036,6,0.5323812014579838,8.370201139588668,80.01384270262041,1.6133930605117304,4,100.0,True,16.57875437196025
ISRG,VCP,v3,2024-10-18,521.1500244140625,484.66952270507807,0,2024-12-30,526.9600219726562,open,1.1148416552653961,49,6.731258641718087,3.9297726234118735,90.13801754328053,3.402879772515408,2,100.0,True,11.0301283870698
SYK,VCP,v3,2021-01-06,230.83331298828125,214.67498107910154,0,2021-01-29,214.67498107910154,stop,-7.000000000000009,16,2.058148616796461,8.888446512027981,74.64024547789282,1.7338309632919167,2,100.0,True,15.813924946918972
ADI,VCP,v3,2023-12-14,194.3215789794922,180.71906845092772,0,2024-01-04,180.71906845092772,stop,-7.000000000000006,13,1.2989109553828402,9.17219952766443,70.37737039416297,1.699728043513038,2,100.0,True,10.087671884647106
BKNG,VCP,v3,2020-11-09,2088.125732421875,1941.9569311523437,0,2020-11-11,1941.9569311523437,stop,-7.000000000000002,2,0.0,7.673354597847595,79.87928710985041,4.292793894878215,3,100.0,True,14.058450370293588
TJX,VCP,v3,2020-03-02,57.74738311767578,53.70506629943847,0,2020-03-06,53.70506629943847,stop,-7.000000000000011,4,2.2511687413148915,8.31323329983761,78.14732421148167,1.995427905808729,3,85.0,True,2.1336874396938073
TJX,VCP,v3,2022-08-17,65.4799575805664,60.896360549926754,0,2022-08-23,60.896360549926754,stop,-7.000000000000004,4,0.0,7.076176214936375,75.6126213281481,2.1697342676008433,3,100.0,False,-0.5419042910143753
MDLZ,VCP,v3,2020-01-30,51.155921936035156,47.57500740051269,0,2020-02-27,47.57500740051269,stop,-7.0000000000000115,19,1.9727853570488487,7.44896025025138,74.1732082843063,2.9553407560691953,4,85.0,True,9.818615904046526
MDLZ,VCP,v3,2020-03-04,50.468624114990234,46.935820426940914,0,2020-03-09,46.935820426940914,stop,-7.000000000000008,3,0.0,10.239588066403181,75.58775724540118,1.74781789299044,4,85.0,True,3.2979498016432935
VRTX,VCP,v3,2022-07-15,292.8399963378906,272.3411965942383,0,2022-08-03,272.3411965942383,stop,-6.999999999999999,13,1.0005438848593982,7.249696507246258,92.88078046061042,1.5611237189251925,2,100.0,False,-10.933001376786503
VRTX,VCP,v3,2022-10-24,310.5,288.765,0,2022-10-27,288.765,stop,-7.000000000000004,3,1.9259294641958535,7.504021833484299,92.34760527636539,1.5622429232902686,2,100.0,False,-7.41362615157026
VRTX,VCP,v3,2023-04-27,339.3699951171875,315.61409545898437,0,2023-08-01,348.65,trailing_stop,2.734480070817106,65,8.141557969281171,5.704683864251854,81.54594779428439,2.347762699414411,2,97.5,True,5.016816895609402
VRTX,VCP,v3,2023-08-02,358.3999938964844,333.31199432373046,0,2023-11-09,368.0490127563476,trailing_stop,2.6922486116587785,70,8.097103801746092,5.078119977510315,71.70467892504045,1.5998481430504192,2,100.0,True,11.025458710457817
VRTX,VCP,v3,2023-12-13,405.07000732421875,376.7151068115234,0,2024-02-02,425.97999420166013,trailing_stop,5.162067420287919,34,10.69691307398729,2.4835207190597326,81.66468777443582,4.335288306252151,2,90.0,True,9.84001918207973
VRTX,VCP,v3,2024-05-31,455.3399963378906,423.4661965942382,0,2024-08-05,485.1080139160156,trailing_stop,6.537536306394492,44,12.144775059362635,0.3535787245818377,79.60248399384693,2.2203843804332504,2,97.5,True,11.204513696661394
VRTX,VCP,v3,2024-11-05,499.8800048828125,464.8884045410156,0,2024-11-15,464.8884045410156,stop,-7.000000000000011,8,4.000960191374053,8.358005595581167,71.28411644286005,1.652959958246667,2,90.0,True,8.213699992005104
ADP,VCP,v3,2020-01-30,155.00662231445312,144.1561587524414,0,2020-02-27,144.1561587524414,stop,-7.000000000000004,19,4.176892194306632,10.028009137909113,70.1401096163117,1.6564371048702902,4,100.0,True,9.818615904046526
ADP,VCP,v3,2022-11-30,247.6398468017578,230.30505752563474,0,2022-12-16,230.30505752563474,stop,-7.0000000000000115,12,4.585495372193051,7.009761861539371,90.17910985442249,2.3706808027055026,2,97.5,True,1.4185474107770055
LRCX,VCP,v3,2024-06-12,102.17295837402344,95.0208512878418,0,2024-07-11,105.90261727870589,trailing_stop,3.650338567108266,19,9.105619544324496,2.244245410945222,90.29048109752601,1.5706265823048786,2,100.0,True,13.198588571846418
REGN,VCP,v3,2020-02-06,387.69976806640625,360.5607843017578,0,2020-02-24,402.8079403439103,trailing_stop,3.896874210901322,11,9.365130748317183,3.1832755313618804,71.86429344277812,2.060970318433072,2,100.0,True,11.53811862459613
REGN,VCP,v3,2023-02-03,778.8106079101562,724.2938653564453,0,2023-03-16,724.2938653564453,stop,-7.0000000000000036,28,2.21546448395086,7.338500438777977,85.12541634911041,2.2616839357203973,3,85.0,True,5.356844158730819
